worker_id,doc_id,doc_fact_check_ground_truth_label,doc_fact_check_ground_truth_value,sovra,quartile,doc_truthfulness_value,mean,age_ans_index,age_ans_label,school_ans_index,school_ans_label,taxes_ans_index,taxes_ans_label,political_views_ans_index,political_views_ans_label,consideration_ans_index,consideration_ans_label,southern_border_ans_index,southern_border_ans_label,s_info_1_ans_index,s_info_1_ans_label,s_info_3_v2_ans_index,s_info_3_v2_ans_label,s_info_4_ans_index,s_info_4_ans_label,s_info_5_ans_index,s_info_5_ans_label,s_info_6_ans_index,s_info_6_ans_label,s_info_7_ans_index,s_info_7_ans_label,s_com_1_v2_ans_index,s_com_1_v2_ans_label,s_com_2_ans_index,s_com_2_ans_label,k_info_1_ans_index,k_info_1_ans_label,k_info_2_ans_index,k_info_2_ans_label,k_info_3_ans_index,k_info_3_ans_label,k_crea_2_ans_index,k_crea_2_ans_label,k_ai_2_ans_index,k_ai_2_ans_label,k_ai_4_ans_index,k_ai_4_ans_label,environment_ans_index,environment_ans_label,s_ai_1_ans_index,s_ai_1_ans_label,s_ai_2_ans_index,s_ai_2_ans_label,s_ai_6_ans_index,s_ai_6_ans_label,age_mean,school_mean,taxes_mean,political_views_mean,consideration_mean,southern_border_mean,scarto,scarto_medio,s_info_1_mean,s_info_3_v2_mean,s_info_4_mean,s_info_5_mean,s_info_6_mean,s_info_7_mean,s_com_1_v2_mean,s_com_2_mean,k_info_1_mean,k_info_2_mean,k_info_3_mean,k_crea_2_mean,k_ai_2_mean,k_ai_4_mean
55ca03e1fdf99b2735fc1dde,yes-tax-break-ron-johnson-pushed-2017-has-benefite,true,5.0,true,correct_true,5.0,4.3,3.0,36-50,5.0,"Postgraduate or professional degree, including masterâs, doctorate, medical or law degree",7.0,"100,000$ to less than 150,000$",3.0,Liberal,1.0,Democrat,1.0,Disagree,4.0,completely_true,4.0,completely_true,4.0,completely_true,4.0,completely_true,4.0,completely_true,4.0,completely_true,4.0,completely_true,4.0,completely_true,0.0,definetely_untrue,0.0,definetely_untrue,1.0,definetely_true,1.0,definetely_true,0.0,definetely_untrue,1.0,definetely_true,0.0,Agree,4.0,completely_true,4.0,completely_true,3.0,slightly_true,2.4,3.1,6.1,2.4,1.0,0.7,0,0.3333333333333333,3.4,3.6,3.7,3.4,3.4,3.6,3.6,3.5,0.6,0.5,0.9,0.9,0.4,0.9
55ca03e1fdf99b2735fc1dde,joni-ernst-target-describing-11th-hour-obama-rule-,mostly-true,4.0,other,other,4.0,3.4,3.0,36-50,5.0,"Postgraduate or professional degree, including masterâs, doctorate, medical or law degree",7.0,"100,000$ to less than 150,000$",3.0,Liberal,1.0,Democrat,1.0,Disagree,4.0,completely_true,4.0,completely_true,4.0,completely_true,4.0,completely_true,4.0,completely_true,4.0,completely_true,4.0,completely_true,4.0,completely_true,0.0,definetely_untrue,0.0,definetely_untrue,1.0,definetely_true,1.0,definetely_true,0.0,definetely_untrue,1.0,definetely_true,0.0,Agree,4.0,completely_true,4.0,completely_true,3.0,slightly_true,,,,,,,0,0.3333333333333333,,,,,,,,,,,,,,
5658000ca9872d0011e1ba26,suozzi-calling-hochul-interim-governor-s-misleadin,pants-on-fire,0.0,pants-on-fire,wrong_false,4.0,3.2,2.0,26-35,1.0,High school graduate or GED (includes technical/vocational training that doesnât towards college credit),4.0,"40,000$ to less than 50,000$",4.0,Very liberal,1.0,Democrat,1.0,Disagree,4.0,completely_true,4.0,completely_true,4.0,completely_true,4.0,completely_true,4.0,completely_true,4.0,completely_true,0.0,completely_untrue,4.0,completely_true,2.0,dont_know,0.0,definetely_untrue,1.0,definetely_true,1.0,definetely_true,0.0,definetely_untrue,1.0,definetely_true,0.0,Agree,4.0,completely_true,4.0,completely_true,3.0,slightly_true,2.9,3.0,5.0,2.9,1.2,1.1,4,1.3333333333333333,3.4,3.8,3.5,3.4,3.2,3.3,2.5,3.2,0.6,0.4,0.9,0.9,0.3,1.0
5658000ca9872d0011e1ba26,fact-checking-claim-about-number-immigrants-becomi,half-true,3.0,other,other,3.0,3.4,2.0,26-35,1.0,High school graduate or GED (includes technical/vocational training that doesnât towards college credit),4.0,"40,000$ to less than 50,000$",4.0,Very liberal,1.0,Democrat,1.0,Disagree,4.0,completely_true,4.0,completely_true,4.0,completely_true,4.0,completely_true,4.0,completely_true,4.0,completely_true,0.0,completely_untrue,4.0,completely_true,2.0,dont_know,0.0,definetely_untrue,1.0,definetely_true,1.0,definetely_true,0.0,definetely_untrue,1.0,definetely_true,0.0,Agree,4.0,completely_true,4.0,completely_true,3.0,slightly_true,,,,,,,0,1.3333333333333333,,,,,,,,,,,,,,
5658000ca9872d0011e1ba26,nikki-frieds-ad-misleads-crists-position-abortion-,barely-true,2.0,other,other,5.0,3.1,2.0,26-35,1.0,High school graduate or GED (includes technical/vocational training that doesnât towards college credit),4.0,"40,000$ to less than 50,000$",4.0,Very liberal,1.0,Democrat,1.0,Disagree,4.0,completely_true,4.0,completely_true,4.0,completely_true,4.0,completely_true,4.0,completely_true,4.0,completely_true,0.0,completely_untrue,4.0,completely_true,2.0,dont_know,0.0,definetely_untrue,1.0,definetely_true,1.0,definetely_true,0.0,definetely_untrue,1.0,definetely_true,0.0,Agree,4.0,completely_true,4.0,completely_true,3.0,slightly_true,,,,,,,3,1.3333333333333333,,,,,,,,,,,,,,
5658000ca9872d0011e1ba26,marjorie-taylor-greene-shared-edited-image-highlan,false,1.0,other,other,0.0,1.1,2.0,26-35,1.0,High school graduate or GED (includes technical/vocational training that doesnât towards college credit),4.0,"40,000$ to less than 50,000$",4.0,Very liberal,1.0,Democrat,1.0,Disagree,4.0,completely_true,4.0,completely_true,4.0,completely_true,4.0,completely_true,4.0,completely_true,4.0,completely_true,0.0,completely_untrue,4.0,completely_true,2.0,dont_know,0.0,definetely_untrue,1.0,definetely_true,1.0,definetely_true,0.0,definetely_untrue,1.0,definetely_true,0.0,Agree,4.0,completely_true,4.0,completely_true,3.0,slightly_true,,,,,,,1,1.3333333333333333,,,,,,,,,,,,,,
5658000ca9872d0011e1ba26,virginia-975-abortions-occur-15-weeks-pregnancy-or,mostly-true,4.0,other,other,4.0,4.0,2.0,26-35,1.0,High school graduate or GED (includes technical/vocational training that doesnât towards college credit),4.0,"40,000$ to less than 50,000$",4.0,Very liberal,1.0,Democrat,1.0,Disagree,4.0,completely_true,4.0,completely_true,4.0,completely_true,4.0,completely_true,4.0,completely_true,4.0,completely_true,0.0,completely_untrue,4.0,completely_true,2.0,dont_know,0.0,definetely_untrue,1.0,definetely_true,1.0,definetely_true,0.0,definetely_untrue,1.0,definetely_true,0.0,Agree,4.0,completely_true,4.0,completely_true,3.0,slightly_true,,,,,,,0,1.3333333333333333,,,,,,,,,,,,,,
5658000ca9872d0011e1ba26,susan-collins-says-year-overwhelming-majority-new-,true,5.0,true,wrong_true,5.0,3.0,2.0,26-35,1.0,High school graduate or GED (includes technical/vocational training that doesnât towards college credit),4.0,"40,000$ to less than 50,000$",4.0,Very liberal,1.0,Democrat,1.0,Disagree,4.0,completely_true,4.0,completely_true,4.0,completely_true,4.0,completely_true,4.0,completely_true,4.0,completely_true,0.0,completely_untrue,4.0,completely_true,2.0,dont_know,0.0,definetely_untrue,1.0,definetely_true,1.0,definetely_true,0.0,definetely_untrue,1.0,definetely_true,0.0,Agree,4.0,completely_true,4.0,completely_true,3.0,slightly_true,2.8,2.6,5.8,2.6,1.2,1.3,0,1.3333333333333333,3.7,3.9,3.9,3.6,3.6,3.6,3.1,3.5,0.6,0.3,1.1,1.0,0.6,1.0
565bdfcec121fe0012fc3897,fact-checking-chris-murphy-ages-mass-shooters,mostly-true,4.0,other,other,3.0,3.1,2.0,26-35,2.0,"Some college (some community college, associateâs degree)",7.0,"100,000$ to less than 150,000$",4.0,Very liberal,2.0,Independent,2.0,No opinion either way,4.0,completely_true,4.0,completely_true,4.0,completely_true,4.0,completely_true,4.0,completely_true,3.0,slightly_true,2.0,not_true_and_not_untrue,4.0,completely_true,0.0,definetely_untrue,0.0,definetely_untrue,1.0,definetely_true,1.0,definetely_true,1.0,definetely_true,1.0,definetely_true,0.0,Agree,4.0,completely_true,4.0,completely_true,2.0,not_true_and_not_untrue,,,,,,,1,2.3333333333333335,,,,,,,,,,,,,,
565bdfcec121fe0012fc3897,marjorie-taylor-greene-shared-edited-image-highlan,false,1.0,other,other,5.0,1.1,2.0,26-35,2.0,"Some college (some community college, associateâs degree)",7.0,"100,000$ to less than 150,000$",4.0,Very liberal,2.0,Independent,2.0,No opinion either way,4.0,completely_true,4.0,completely_true,4.0,completely_true,4.0,completely_true,4.0,completely_true,3.0,slightly_true,2.0,not_true_and_not_untrue,4.0,completely_true,0.0,definetely_untrue,0.0,definetely_untrue,1.0,definetely_true,1.0,definetely_true,1.0,definetely_true,1.0,definetely_true,0.0,Agree,4.0,completely_true,4.0,completely_true,2.0,not_true_and_not_untrue,,,,,,,4,2.3333333333333335,,,,,,,,,,,,,,
565bdfcec121fe0012fc3897,rep-doug-holders-texting-while-driving-stat-too-hi,barely-true,2.0,other,other,3.0,2.4,2.0,26-35,2.0,"Some college (some community college, associateâs degree)",7.0,"100,000$ to less than 150,000$",4.0,Very liberal,2.0,Independent,2.0,No opinion either way,4.0,completely_true,4.0,completely_true,4.0,completely_true,4.0,completely_true,4.0,completely_true,3.0,slightly_true,2.0,not_true_and_not_untrue,4.0,completely_true,0.0,definetely_untrue,0.0,definetely_untrue,1.0,definetely_true,1.0,definetely_true,1.0,definetely_true,1.0,definetely_true,0.0,Agree,4.0,completely_true,4.0,completely_true,2.0,not_true_and_not_untrue,,,,,,,1,2.3333333333333335,,,,,,,,,,,,,,
565bdfcec121fe0012fc3897,fact-checking-joe-biden-paying-down-federal-debt,half-true,3.0,other,other,0.0,3.0,2.0,26-35,2.0,"Some college (some community college, associateâs degree)",7.0,"100,000$ to less than 150,000$",4.0,Very liberal,2.0,Independent,2.0,No opinion either way,4.0,completely_true,4.0,completely_true,4.0,completely_true,4.0,completely_true,4.0,completely_true,3.0,slightly_true,2.0,not_true_and_not_untrue,4.0,completely_true,0.0,definetely_untrue,0.0,definetely_untrue,1.0,definetely_true,1.0,definetely_true,1.0,definetely_true,1.0,definetely_true,0.0,Agree,4.0,completely_true,4.0,completely_true,2.0,not_true_and_not_untrue,,,,,,,3,2.3333333333333335,,,,,,,,,,,,,,
565bdfcec121fe0012fc3897,fact-checking-bernie-sanders-claim-us-spends-three,true,5.0,true,other_true,4.0,3.6,2.0,26-35,2.0,"Some college (some community college, associateâs degree)",7.0,"100,000$ to less than 150,000$",4.0,Very liberal,2.0,Independent,2.0,No opinion either way,4.0,completely_true,4.0,completely_true,4.0,completely_true,4.0,completely_true,4.0,completely_true,3.0,slightly_true,2.0,not_true_and_not_untrue,4.0,completely_true,0.0,definetely_untrue,0.0,definetely_untrue,1.0,definetely_true,1.0,definetely_true,1.0,definetely_true,1.0,definetely_true,0.0,Agree,4.0,completely_true,4.0,completely_true,2.0,not_true_and_not_untrue,3.0,2.8,5.4,3.1,0.9,1.4,1,2.3333333333333335,3.8,3.8,3.9,3.5,3.6,3.6,3.4,3.4,0.5,0.3,1.0,1.0,0.4,1.0
565bdfcec121fe0012fc3897,graphic-labeled-top-ten-most-unhealthy-us-cities-d,pants-on-fire,0.0,pants-on-fire,other_false,4.0,1.7,2.0,26-35,2.0,"Some college (some community college, associateâs degree)",7.0,"100,000$ to less than 150,000$",4.0,Very liberal,2.0,Independent,2.0,No opinion either way,4.0,completely_true,4.0,completely_true,4.0,completely_true,4.0,completely_true,4.0,completely_true,3.0,slightly_true,2.0,not_true_and_not_untrue,4.0,completely_true,0.0,definetely_untrue,0.0,definetely_untrue,1.0,definetely_true,1.0,definetely_true,1.0,definetely_true,1.0,definetely_true,0.0,Agree,4.0,completely_true,4.0,completely_true,2.0,not_true_and_not_untrue,2.6,3.0,5.0,3.0,1.3,1.0,4,2.3333333333333335,3.9,3.8,3.8,3.5,3.5,3.6,2.8,3.4,0.1,0.0,1.0,1.0,0.5,1.0
567dd32b4f0ef30006dbb718,more-50-years-ago-new-york-republican-support-abor,true,5.0,true,other_true,4.0,3.7,4.0,51-80,5.0,"Postgraduate or professional degree, including masterâs, doctorate, medical or law degree",5.0,"50,000$ to less than 75,000$",3.0,Liberal,1.0,Democrat,2.0,No opinion either way,3.0,slightly_true,3.0,slightly_true,4.0,completely_true,3.0,slightly_true,3.0,slightly_true,2.0,not_true_and_not_untrue,3.0,slightly_true,1.0,slightly_untrue,2.0,dont_know,0.0,definetely_untrue,1.0,definetely_true,1.0,definetely_true,0.0,definetely_untrue,1.0,definetely_true,0.0,Agree,1.0,slightly_untrue,3.0,slightly_true,1.0,slightly_untrue,2.8,3.1,5.2,3.1,1.4,1.2,1,1.6666666666666667,3.7,3.7,3.9,3.6,3.7,3.6,3.7,3.4,0.6,0.4,1.0,1.0,0.6,1.0
567dd32b4f0ef30006dbb718,suozzi-calling-hochul-interim-governor-s-misleadin,pants-on-fire,0.0,pants-on-fire,wrong_false,5.0,3.2,4.0,51-80,5.0,"Postgraduate or professional degree, including masterâs, doctorate, medical or law degree",5.0,"50,000$ to less than 75,000$",3.0,Liberal,1.0,Democrat,2.0,No opinion either way,3.0,slightly_true,3.0,slightly_true,4.0,completely_true,3.0,slightly_true,3.0,slightly_true,2.0,not_true_and_not_untrue,3.0,slightly_true,1.0,slightly_untrue,2.0,dont_know,0.0,definetely_untrue,1.0,definetely_true,1.0,definetely_true,0.0,definetely_untrue,1.0,definetely_true,0.0,Agree,1.0,slightly_untrue,3.0,slightly_true,1.0,slightly_untrue,2.9,3.0,5.0,2.9,1.2,1.1,5,1.6666666666666667,3.4,3.8,3.5,3.4,3.2,3.3,2.5,3.2,0.6,0.4,0.9,0.9,0.3,1.0
567dd32b4f0ef30006dbb718,hard-pin-down-growing-cost-unused-border-materials,half-true,3.0,other,other,3.0,3.6,4.0,51-80,5.0,"Postgraduate or professional degree, including masterâs, doctorate, medical or law degree",5.0,"50,000$ to less than 75,000$",3.0,Liberal,1.0,Democrat,2.0,No opinion either way,3.0,slightly_true,3.0,slightly_true,4.0,completely_true,3.0,slightly_true,3.0,slightly_true,2.0,not_true_and_not_untrue,3.0,slightly_true,1.0,slightly_untrue,2.0,dont_know,0.0,definetely_untrue,1.0,definetely_true,1.0,definetely_true,0.0,definetely_untrue,1.0,definetely_true,0.0,Agree,1.0,slightly_untrue,3.0,slightly_true,1.0,slightly_untrue,,,,,,,0,1.6666666666666667,,,,,,,,,,,,,,
567dd32b4f0ef30006dbb718,roe-reversal-ending-national-access-abortion-makes,mostly-true,4.0,other,other,2.0,3.2,4.0,51-80,5.0,"Postgraduate or professional degree, including masterâs, doctorate, medical or law degree",5.0,"50,000$ to less than 75,000$",3.0,Liberal,1.0,Democrat,2.0,No opinion either way,3.0,slightly_true,3.0,slightly_true,4.0,completely_true,3.0,slightly_true,3.0,slightly_true,2.0,not_true_and_not_untrue,3.0,slightly_true,1.0,slightly_untrue,2.0,dont_know,0.0,definetely_untrue,1.0,definetely_true,1.0,definetely_true,0.0,definetely_untrue,1.0,definetely_true,0.0,Agree,1.0,slightly_untrue,3.0,slightly_true,1.0,slightly_untrue,,,,,,,2,1.6666666666666667,,,,,,,,,,,,,,
567dd32b4f0ef30006dbb718,lauren-boebert-wrong-founding-fathers-intent-exper,false,1.0,other,other,0.0,2.1,4.0,51-80,5.0,"Postgraduate or professional degree, including masterâs, doctorate, medical or law degree",5.0,"50,000$ to less than 75,000$",3.0,Liberal,1.0,Democrat,2.0,No opinion either way,3.0,slightly_true,3.0,slightly_true,4.0,completely_true,3.0,slightly_true,3.0,slightly_true,2.0,not_true_and_not_untrue,3.0,slightly_true,1.0,slightly_untrue,2.0,dont_know,0.0,definetely_untrue,1.0,definetely_true,1.0,definetely_true,0.0,definetely_untrue,1.0,definetely_true,0.0,Agree,1.0,slightly_untrue,3.0,slightly_true,1.0,slightly_untrue,,,,,,,1,1.6666666666666667,,,,,,,,,,,,,,
567dd32b4f0ef30006dbb718,democrats-say-david-jolly-david-jolly-supports-pri,barely-true,2.0,other,other,3.0,2.9,4.0,51-80,5.0,"Postgraduate or professional degree, including masterâs, doctorate, medical or law degree",5.0,"50,000$ to less than 75,000$",3.0,Liberal,1.0,Democrat,2.0,No opinion either way,3.0,slightly_true,3.0,slightly_true,4.0,completely_true,3.0,slightly_true,3.0,slightly_true,2.0,not_true_and_not_untrue,3.0,slightly_true,1.0,slightly_untrue,2.0,dont_know,0.0,definetely_untrue,1.0,definetely_true,1.0,definetely_true,0.0,definetely_untrue,1.0,definetely_true,0.0,Agree,1.0,slightly_untrue,3.0,slightly_true,1.0,slightly_untrue,,,,,,,1,1.6666666666666667,,,,,,,,,,,,,,
56caf7b564c068000c4d798a,state-crime-lab-doing-less-testing-and-generally-t,true,5.0,true,wrong_true,4.0,3.0,3.0,36-50,1.0,High school graduate or GED (includes technical/vocational training that doesnât towards college credit),5.0,"50,000$ to less than 75,000$",1.0,Conservative,0.0,Republican,1.0,Disagree,4.0,completely_true,4.0,completely_true,4.0,completely_true,4.0,completely_true,3.0,slightly_true,4.0,completely_true,4.0,completely_true,4.0,completely_true,0.0,definetely_untrue,0.0,definetely_untrue,1.0,definetely_true,1.0,definetely_true,0.0,definetely_untrue,1.0,definetely_true,0.0,Agree,4.0,completely_true,4.0,completely_true,3.0,slightly_true,3.0,2.7,5.8,2.2,0.8,0.9,1,2.0,3.9,3.9,3.9,3.4,3.4,3.9,3.8,4.0,0.3,0.1,1.0,1.0,0.1,1.0
56caf7b564c068000c4d798a,democrats-say-david-jolly-david-jolly-supports-pri,barely-true,2.0,other,other,4.0,2.9,3.0,36-50,1.0,High school graduate or GED (includes technical/vocational training that doesnât towards college credit),5.0,"50,000$ to less than 75,000$",1.0,Conservative,0.0,Republican,1.0,Disagree,4.0,completely_true,4.0,completely_true,4.0,completely_true,4.0,completely_true,3.0,slightly_true,4.0,completely_true,4.0,completely_true,4.0,completely_true,0.0,definetely_untrue,0.0,definetely_untrue,1.0,definetely_true,1.0,definetely_true,0.0,definetely_untrue,1.0,definetely_true,0.0,Agree,4.0,completely_true,4.0,completely_true,3.0,slightly_true,,,,,,,2,2.0,,,,,,,,,,,,,,
56caf7b564c068000c4d798a,barnes-partially-right-claim-johnson-has-received-,half-true,3.0,other,other,4.0,2.6,3.0,36-50,1.0,High school graduate or GED (includes technical/vocational training that doesnât towards college credit),5.0,"50,000$ to less than 75,000$",1.0,Conservative,0.0,Republican,1.0,Disagree,4.0,completely_true,4.0,completely_true,4.0,completely_true,4.0,completely_true,3.0,slightly_true,4.0,completely_true,4.0,completely_true,4.0,completely_true,0.0,definetely_untrue,0.0,definetely_untrue,1.0,definetely_true,1.0,definetely_true,0.0,definetely_untrue,1.0,definetely_true,0.0,Agree,4.0,completely_true,4.0,completely_true,3.0,slightly_true,,,,,,,1,2.0,,,,,,,,,,,,,,
